Iteration 1/1000000: Train loss: 5.120366, Train Accuracy: 0.515625, lr = 0.001000
Iteration 2428/1000000: Train loss: 5.121766, Train Accuracy: 0.453125, lr = 0.000961
Iteration 2429/1000000: Train loss: 5.118785, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2430/1000000: Train loss: 5.120935, Train Accuracy: 0.421875, lr = 0.000961
Iteration 2431/1000000: Train loss: 5.120350, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2432/1000000: Train loss: 5.121646, Train Accuracy: 0.453125, lr = 0.000961
Iteration 2433/1000000: Train loss: 5.121331, Train Accuracy: 0.406250, lr = 0.000961
Iteration 2434/1000000: Train loss: 5.117389, Train Accuracy: 0.593750, lr = 0.000961
Iteration 2435/1000000: Train loss: 5.120453, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2436/1000000: Train loss: 5.121042, Train Accuracy: 0.484375, lr = 0.000961
Iteration 2437/1000000: Train loss: 5.120800, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2438/1000000: Train loss: 5.120232, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2439/1000000: Train loss: 5.120889, Train Accuracy: 0.437500, lr = 0.000961
Iteration 2440/1000000: Train loss: 5.120647, Train Accuracy: 0.484375, lr = 0.000961
Iteration 2441/1000000: Train loss: 5.120961, Train Accuracy: 0.437500, lr = 0.000961
Iteration 2442/1000000: Train loss: 5.121030, Train Accuracy: 0.453125, lr = 0.000961
Iteration 2443/1000000: Train loss: 5.120903, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2444/1000000: Train loss: 5.120292, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2445/1000000: Train loss: 5.118689, Train Accuracy: 0.531250, lr = 0.000961
Iteration 2446/1000000: Train loss: 5.120049, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2447/1000000: Train loss: 5.118628, Train Accuracy: 0.531250, lr = 0.000961
Iteration 2448/1000000: Train loss: 5.120639, Train Accuracy: 0.468750, lr = 0.000961
Iteration 2449/1000000: Train loss: 5.120526, Train Accuracy: 0.484375, lr = 0.000961
Iteration 2450/1000000: Train loss: 5.120672, Train Accuracy: 0.453125, lr = 0.000961
Iteration 2451/1000000: Train loss: 5.121831, Train Accuracy: 0.406250, lr = 0.000961
Iteration 2452/1000000: Train loss: 5.118538, Train Accuracy: 0.562500, lr = 0.000961
Iteration 2453/1000000: Train loss: 5.119968, Train Accuracy: 0.546875, lr = 0.000961
Iteration 2454/1000000: Train loss: 5.119503, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2455/1000000: Train loss: 5.122148, Train Accuracy: 0.468750, lr = 0.000961
Iteration 2456/1000000: Train loss: 5.120875, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2457/1000000: Train loss: 5.119294, Train Accuracy: 0.531250, lr = 0.000961
Iteration 2458/1000000: Train loss: 5.119372, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2459/1000000: Train loss: 5.119382, Train Accuracy: 0.593750, lr = 0.000961
Iteration 2460/1000000: Train loss: 5.119471, Train Accuracy: 0.546875, lr = 0.000961
Iteration 2461/1000000: Train loss: 5.119513, Train Accuracy: 0.562500, lr = 0.000961
Iteration 2462/1000000: Train loss: 5.120150, Train Accuracy: 0.468750, lr = 0.000961
Iteration 2463/1000000: Train loss: 5.119265, Train Accuracy: 0.562500, lr = 0.000961
Iteration 2464/1000000: Train loss: 5.120230, Train Accuracy: 0.562500, lr = 0.000961
Iteration 2465/1000000: Train loss: 5.121463, Train Accuracy: 0.531250, lr = 0.000961
Iteration 2466/1000000: Train loss: 5.120211, Train Accuracy: 0.468750, lr = 0.000961
Iteration 2467/1000000: Train loss: 5.119057, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2468/1000000: Train loss: 5.121740, Train Accuracy: 0.406250, lr = 0.000961
Iteration 2469/1000000: Train loss: 5.120683, Train Accuracy: 0.437500, lr = 0.000961
Iteration 2470/1000000: Train loss: 5.119226, Train Accuracy: 0.484375, lr = 0.000961
Iteration 2471/1000000: Train loss: 5.120674, Train Accuracy: 0.437500, lr = 0.000961
Iteration 2472/1000000: Train loss: 5.119227, Train Accuracy: 0.546875, lr = 0.000961
Iteration 2473/1000000: Train loss: 5.120442, Train Accuracy: 0.468750, lr = 0.000961
Iteration 2474/1000000: Train loss: 5.118427, Train Accuracy: 0.578125, lr = 0.000961
Iteration 2475/1000000: Train loss: 5.119587, Train Accuracy: 0.562500, lr = 0.000961
Iteration 2476/1000000: Train loss: 5.118700, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2477/1000000: Train loss: 5.119855, Train Accuracy: 0.593750, lr = 0.000961
Iteration 2478/1000000: Train loss: 5.120409, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2479/1000000: Train loss: 5.119939, Train Accuracy: 0.609375, lr = 0.000961
Iteration 2480/1000000: Train loss: 5.120652, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2481/1000000: Train loss: 5.120246, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2482/1000000: Train loss: 5.120371, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2483/1000000: Train loss: 5.119925, Train Accuracy: 0.484375, lr = 0.000961
Iteration 2484/1000000: Train loss: 5.120602, Train Accuracy: 0.546875, lr = 0.000961
Iteration 2485/1000000: Train loss: 5.119200, Train Accuracy: 0.562500, lr = 0.000961
Iteration 2486/1000000: Train loss: 5.118698, Train Accuracy: 0.562500, lr = 0.000961
Iteration 2487/1000000: Train loss: 5.121004, Train Accuracy: 0.468750, lr = 0.000961
Iteration 2488/1000000: Train loss: 5.118984, Train Accuracy: 0.593750, lr = 0.000961
Iteration 2489/1000000: Train loss: 5.119477, Train Accuracy: 0.531250, lr = 0.000961
Iteration 2490/1000000: Train loss: 5.120501, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2491/1000000: Train loss: 5.120193, Train Accuracy: 0.484375, lr = 0.000961
Iteration 2492/1000000: Train loss: 5.119974, Train Accuracy: 0.531250, lr = 0.000961
Iteration 2493/1000000: Train loss: 5.120208, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2494/1000000: Train loss: 5.120252, Train Accuracy: 0.484375, lr = 0.000961
Iteration 2495/1000000: Train loss: 5.117799, Train Accuracy: 0.546875, lr = 0.000961
Iteration 2496/1000000: Train loss: 5.119703, Train Accuracy: 0.515625, lr = 0.000961
Iteration 2497/1000000: Train loss: 5.120225, Train Accuracy: 0.500000, lr = 0.000961
Iteration 2498/1000000: Train loss: 5.120371, Train Accuracy: 0.468750, lr = 0.000961
Iteration 2499/1000000: Train loss: 5.119804, Train Accuracy: 0.546875, lr = 0.000961
Iteration 2500/1000000: Train loss: 5.119740, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2501/1000000: Train loss: 5.118934, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2502/1000000: Train loss: 5.120285, Train Accuracy: 0.453125, lr = 0.000951
Iteration 2503/1000000: Train loss: 5.119468, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2504/1000000: Train loss: 5.120461, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2505/1000000: Train loss: 5.119895, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2506/1000000: Train loss: 5.119911, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2507/1000000: Train loss: 5.120626, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2508/1000000: Train loss: 5.119476, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2509/1000000: Train loss: 5.119746, Train Accuracy: 0.609375, lr = 0.000951
Iteration 2510/1000000: Train loss: 5.119265, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2511/1000000: Train loss: 5.119518, Train Accuracy: 0.562500, lr = 0.000951
Iteration 2512/1000000: Train loss: 5.121174, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2513/1000000: Train loss: 5.119276, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2514/1000000: Train loss: 5.119111, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2515/1000000: Train loss: 5.120108, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2516/1000000: Train loss: 5.119363, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2517/1000000: Train loss: 5.119839, Train Accuracy: 0.578125, lr = 0.000951
Iteration 2518/1000000: Train loss: 5.120152, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2519/1000000: Train loss: 5.118920, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2520/1000000: Train loss: 5.122001, Train Accuracy: 0.453125, lr = 0.000951
Iteration 2521/1000000: Train loss: 5.118840, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2522/1000000: Train loss: 5.120239, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2523/1000000: Train loss: 5.120360, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2524/1000000: Train loss: 5.120410, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2525/1000000: Train loss: 5.119427, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2526/1000000: Train loss: 5.121575, Train Accuracy: 0.421875, lr = 0.000951
Iteration 2527/1000000: Train loss: 5.119826, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2528/1000000: Train loss: 5.120199, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2529/1000000: Train loss: 5.119406, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2530/1000000: Train loss: 5.120208, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2531/1000000: Train loss: 5.118863, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2532/1000000: Train loss: 5.118929, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2533/1000000: Train loss: 5.119618, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2534/1000000: Train loss: 5.120360, Train Accuracy: 0.562500, lr = 0.000951
Iteration 2535/1000000: Train loss: 5.119846, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2536/1000000: Train loss: 5.119803, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2537/1000000: Train loss: 5.119735, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2538/1000000: Train loss: 5.120496, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2539/1000000: Train loss: 5.120429, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2540/1000000: Train loss: 5.119755, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2541/1000000: Train loss: 5.119864, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2542/1000000: Train loss: 5.120324, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2543/1000000: Train loss: 5.120719, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2544/1000000: Train loss: 5.120849, Train Accuracy: 0.453125, lr = 0.000951
Iteration 2545/1000000: Train loss: 5.120932, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2546/1000000: Train loss: 5.119728, Train Accuracy: 0.562500, lr = 0.000951
Iteration 2547/1000000: Train loss: 5.118745, Train Accuracy: 0.562500, lr = 0.000951
Iteration 2548/1000000: Train loss: 5.119338, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2549/1000000: Train loss: 5.120266, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2550/1000000: Train loss: 5.118615, Train Accuracy: 0.578125, lr = 0.000951
Iteration 2551/1000000: Train loss: 5.118626, Train Accuracy: 0.625000, lr = 0.000951
Iteration 2552/1000000: Train loss: 5.118822, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2553/1000000: Train loss: 5.120947, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2554/1000000: Train loss: 5.119681, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2555/1000000: Train loss: 5.120714, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2556/1000000: Train loss: 5.120938, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2557/1000000: Train loss: 5.119478, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2558/1000000: Train loss: 5.120752, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2559/1000000: Train loss: 5.120630, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2560/1000000: Train loss: 5.120207, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2561/1000000: Train loss: 5.120681, Train Accuracy: 0.437500, lr = 0.000951
Iteration 2562/1000000: Train loss: 5.119213, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2563/1000000: Train loss: 5.121319, Train Accuracy: 0.453125, lr = 0.000951
Iteration 2564/1000000: Train loss: 5.119766, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2565/1000000: Train loss: 5.119733, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2566/1000000: Train loss: 5.119394, Train Accuracy: 0.578125, lr = 0.000951
Iteration 2567/1000000: Train loss: 5.119684, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2568/1000000: Train loss: 5.120693, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2569/1000000: Train loss: 5.119268, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2570/1000000: Train loss: 5.118413, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2571/1000000: Train loss: 5.119334, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2572/1000000: Train loss: 5.120529, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2573/1000000: Train loss: 5.119211, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2574/1000000: Train loss: 5.121174, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2575/1000000: Train loss: 5.121157, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2576/1000000: Train loss: 5.121194, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2577/1000000: Train loss: 5.120694, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2578/1000000: Train loss: 5.119175, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2579/1000000: Train loss: 5.121000, Train Accuracy: 0.453125, lr = 0.000951
Iteration 2580/1000000: Train loss: 5.120041, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2581/1000000: Train loss: 5.120686, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2582/1000000: Train loss: 5.119889, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2583/1000000: Train loss: 5.121626, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2584/1000000: Train loss: 5.120180, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2585/1000000: Train loss: 5.119614, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2586/1000000: Train loss: 5.121311, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2587/1000000: Train loss: 5.119974, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2588/1000000: Train loss: 5.119667, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2589/1000000: Train loss: 5.118580, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2590/1000000: Train loss: 5.121083, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2591/1000000: Train loss: 5.119771, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2592/1000000: Train loss: 5.119754, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2593/1000000: Train loss: 5.119553, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2594/1000000: Train loss: 5.119610, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2595/1000000: Train loss: 5.120799, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2596/1000000: Train loss: 5.119109, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2597/1000000: Train loss: 5.119514, Train Accuracy: 0.562500, lr = 0.000951
Iteration 2598/1000000: Train loss: 5.119702, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2599/1000000: Train loss: 5.119322, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2600/1000000: Train loss: 5.119926, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2601/1000000: Train loss: 5.119858, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2602/1000000: Train loss: 5.118474, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2603/1000000: Train loss: 5.119049, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2604/1000000: Train loss: 5.119691, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2605/1000000: Train loss: 5.120903, Train Accuracy: 0.437500, lr = 0.000951
Iteration 2606/1000000: Train loss: 5.120266, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2607/1000000: Train loss: 5.118076, Train Accuracy: 0.609375, lr = 0.000951
Iteration 2608/1000000: Train loss: 5.118818, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2609/1000000: Train loss: 5.119394, Train Accuracy: 0.562500, lr = 0.000951
Iteration 2610/1000000: Train loss: 5.120288, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2611/1000000: Train loss: 5.119216, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2612/1000000: Train loss: 5.121145, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2613/1000000: Train loss: 5.120383, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2614/1000000: Train loss: 5.119043, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2615/1000000: Train loss: 5.119858, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2616/1000000: Train loss: 5.120566, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2617/1000000: Train loss: 5.120604, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2618/1000000: Train loss: 5.119333, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2619/1000000: Train loss: 5.119982, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2620/1000000: Train loss: 5.120966, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2621/1000000: Train loss: 5.119461, Train Accuracy: 0.562500, lr = 0.000951
Iteration 2622/1000000: Train loss: 5.119608, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2623/1000000: Train loss: 5.121243, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2624/1000000: Train loss: 5.118517, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2625/1000000: Train loss: 5.119800, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2626/1000000: Train loss: 5.119675, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2627/1000000: Train loss: 5.121601, Train Accuracy: 0.453125, lr = 0.000951
Iteration 2628/1000000: Train loss: 5.119133, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2629/1000000: Train loss: 5.119589, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2630/1000000: Train loss: 5.120594, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2631/1000000: Train loss: 5.120313, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2632/1000000: Train loss: 5.119115, Train Accuracy: 0.531250, lr = 0.000951
Iteration 2633/1000000: Train loss: 5.119633, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2634/1000000: Train loss: 5.119696, Train Accuracy: 0.546875, lr = 0.000951
Iteration 2635/1000000: Train loss: 5.120275, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2636/1000000: Train loss: 5.120515, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2637/1000000: Train loss: 5.118954, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2638/1000000: Train loss: 5.119393, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2639/1000000: Train loss: 5.120371, Train Accuracy: 0.437500, lr = 0.000951
Iteration 2640/1000000: Train loss: 5.120549, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2641/1000000: Train loss: 5.119379, Train Accuracy: 0.484375, lr = 0.000951
Iteration 2642/1000000: Train loss: 5.120506, Train Accuracy: 0.468750, lr = 0.000951
Iteration 2643/1000000: Train loss: 5.120789, Train Accuracy: 0.500000, lr = 0.000951
Iteration 2644/1000000: Train loss: 5.119803, Train Accuracy: 0.625000, lr = 0.000951
Iteration 2645/1000000: Train loss: 5.120952, Train Accuracy: 0.421875, lr = 0.000951
Iteration 2646/1000000: Train loss: 5.118285, Train Accuracy: 0.578125, lr = 0.000951
Iteration 2647/1000000: Train loss: 5.119651, Train Accuracy: 0.515625, lr = 0.000951
Iteration 2648/1000000: Train loss: 5.120628, Train Accuracy: 0.531250, lr = 0.000951
